Sample,Antisense_Gene,Antisense_Z_Score,Sense_Gene,Sense_Z_Score
UDN121217,novelGene_MRPS36_AS,3.63943064819277,MRPS36,-0.302902565393549
UDN121217,novelGene_MTND4P6_AS,3.22187448238755,MTND4P6,
UDN121217,novelGene_MXD4_AS,2.04551102591779,MXD4,0.703396336474441
UDN121217,novelGene_NDUFA9_AS,2.96483758028715,NDUFA9,0.622329036728547
UDN121217,novelGene_NOG_AS,3.63771732198016,NOG,0.503730584770732
UDN121217,novelGene_NUP107_AS,2.89589953376195,NUP107,-1.0997354609532
UDN121217,novelGene_NXPE3_AS,2.52601013307186,NXPE3,-0.452297716122939
UDN121217,novelGene_P2RX1_AS,5.38815906080325,P2RX1,-0.491083679322843
UDN121217,novelGene_PARP2_AS,3.16782846146477,PARP2,-1.14838960827191
UDN121217,novelGene_PCDH10-DT_AS,3.89080677149378,PCDH10-DT,-0.535848746011131
UDN121217,novelGene_PFN1P2_AS,3.54708677314642,PFN1P2,-0.303998039427525
UDN121217,novelGene_PFN4_AS,3.45105485671716,PFN4,0.199434562649686
UDN121217,novelGene_PLK2_AS,5.38815906080325,PLK2,-0.066371698160967
UDN121217,novelGene_PPP1R3F_AS,2.87022064686267,PPP1R3F,0.359437320416171
UDN121217,novelGene_PRMT1_AS,3.3162611721284,PRMT1,1.22381319858936
UDN121217,novelGene_RASA2-IT1_AS,3.16782846146477,RASA2-IT1,-0.42801297139652
UDN121217,novelGene_RASSF4_AS,2.98940866319632,RASSF4,0.123407512441005
UDN121217,novelGene_RCC1_AS_novelGene_SNHG3_AS_novelGene_SNORA73A_AS,3.34890120470706,RCC1,-1.19140270416035
UDN121217,novelGene_RGR_AS,3.79810879996165,RGR,-0.344775296541645
UDN121217,novelGene_RIOX1_AS,2.8658353864877,RIOX1,-0.531758089335087
UDN121217,novelGene_ROBO2_AS,4.29689730213797,ROBO2,0.209538165349867
UDN121217,novelGene_RUSC2_AS,2.84609963134595,RUSC2,-1.00654370445647
UDN121217,novelGene_SDF2_AS,4.76747828699862,SDF2,0.805185554624591
UDN121217,novelGene_SEMA4B_AS,2.99221917389319,SEMA4B,-0.584578376765611
UDN121217,novelGene_SMARCD2_AS,3.29799789193923,SMARCD2,-0.576378468280232
UDN121217,novelGene_SMG7_AS,2.02100954146827,SMG7,-0.668078418691951
UDN121217,novelGene_SPANXA2-OT1_AS,5.38815906080325,SPANXA2-OT1,0.263388425897947
UDN121217,novelGene_STXBP5-AS1_AS,4.71525966267649,novelGene_STXBP5,
UDN121217,novelGene_SUGT1P3_AS,3.5088705448537,SUGT1P3,-1.55262506716171
UDN121217,novelGene_TRPC3_AS,2.48825127683656,TRPC3,-0.487601903230854
UDN121217,novelGene_VWA7_AS,4.44919960216457,VWA7,-0.540904265783067
UDN121217,novelGene_WDHD1_AS,4.62977297060883,WDHD1,-0.341222876058773
UDN121217,novelGene_XPC-AS1_AS,2.3745475308762,novelGene_XPC,
UDN121217,novelGene_ZGRF1_AS,2.19922072072457,ZGRF1,-0.300940774741247
UDN121217,novelGene_ZNF251_AS,2.37579442314178,ZNF251,-1.00661929848635
UDN121217,novelGene_ZNF329_AS,2.60327414629603,ZNF329,-1.33963267046808
UDN121217,novelGene_ZNF460-AS1_AS,3.57190334895268,novelGene_ZNF460,
UDN121217,novelGene_ZNF547_AS,3.45105485671716,ZNF547,0.0696436088835602
UDN121217,novelGene_ADARB2-AS1_AS,3.65631117616395,novelGene_ADARB2,
UDN121217,novelGene_AGPAT3_AS,2.61313755120264,AGPAT3,-0.423057135347743
UDN121217,novelGene_AGTPBP1_AS,3.81552414765442,AGTPBP1,-1.16154599148549
UDN121217,novelGene_AKR7A3_AS,4.15666255736382,AKR7A3,3.0343223191904
UDN121217,novelGene_AP2M1_AS,3.17159993515371,AP2M1,0.345072126755548
UDN121217,novelGene_ARHGEF35-AS1_AS,2.89382396224229,novelGene_ARHGEF35,
UDN121217,novelGene_ASB15-AS1_AS,3.65631117616395,novelGene_ASB15,
UDN121217,novelGene_ASB15_AS,3.03034947738532,ASB15,5.38815906080325
UDN121217,novelGene_ASIC3_AS,2.72045447463127,ASIC3,-0.52074228510066
UDN121217,novelGene_ATP6V1G2-DDX39B_AS_novelGene_DDX39B_AS,2.12927306765801,ATP6V1G2-DDX39B,-0.229754623905274
UDN121217,novelGene_B4GALNT2P1_AS,2.04058488795257,B4GALNT2P1,
UDN121217,novelGene_BCL2_AS,2.95207132551873,BCL2,0.153200241627444
UDN121217,novelGene_BCL9_AS,2.01397598321916,BCL9,0.356079515583443
UDN121217,novelGene_BTBD9-AS1_AS,2.57578990553158,novelGene_BTBD9,
UDN121217,novelGene_C1orf127_AS,2.00385247239243,C1orf127,3.08071424797125
UDN121217,novelGene_C4orf33_AS,3.65631117616395,C4orf33,-1.21143749288833
UDN121217,novelGene_CACNA1B_AS,3.65631117616395,CACNA1B,-0.179605302026775
UDN121217,novelGene_CAND2_AS,3.14954072934125,CAND2,-0.105027214843964
UDN121217,novelGene_CAPRIN2_AS,4.52187116929827,CAPRIN2,0.0948242906611435
UDN121217,novelGene_CCDC60_AS,4.38709807608498,CCDC60,
UDN121217,novelGene_CD40_AS,2.19661605454136,CD40,-0.506162701674988
UDN121217,novelGene_CD5L_AS,2.43229339294428,CD5L,
UDN121217,novelGene_CDKL2_AS,4.31007157913682,CDKL2,1.31801310364002
UDN121217,novelGene_CEP290_AS,4.18055790640953,CEP290,-0.172318165692203
UDN121217,novelGene_CFAP43_AS,2.13278126150511,CFAP43,-0.583006811617645
UDN121217,novelGene_CHST10_AS,3.03034947738532,CHST10,-0.0963375918476622
UDN121217,novelGene_CLEC18B_AS,4.95801780183818,CLEC18B,-0.290144746756349
UDN121217,novelGene_COL23A1_AS,2.49923137682103,COL23A1,-0.144235590780488
UDN121217,novelGene_DCC_AS,3.22163253888444,DCC,1.91123623968038
UDN121217,novelGene_DDX5_AS,2.27934811757423,DDX5,-0.112179531946116
UDN121217,novelGene_DMRT2_AS,3.03034947738532,DMRT2,-0.250503887849304
UDN121217,novelGene_DNAAF4_AS,2.46794692453224,DNAAF4,0.342073154753178
UDN121217,novelGene_DNAH7_AS,4.46909129912713,DNAH7,-0.66611143332567
UDN121217,novelGene_DPYD-AS1_AS,3.52170474439821,novelGene_DPYD,
UDN121217,novelGene_DSE_AS_novelGene_ENSG00000285446_AS,2.52333954196101,DSE,-0.74579057657164
UDN121217,novelGene_DTD1_AS_novelGene_ENSG00000284776_AS,4.92768267523473,DTD1,-0.921990479159939
UDN121217,novelGene_DZIP3_AS,2.04940820677814,DZIP3,-0.202379940018737
UDN121217,novelGene_EIF1B-AS1_AS,2.40007019722197,novelGene_EIF1B,
UDN121217,novelGene_EML5_AS,2.41346262637249,EML5,-0.322647090459366
UDN121217,novelGene_ENSG00000170409_AS,3.65631117616395,ENSG00000170409,
UDN121217,novelGene_ENSG00000225582_AS,2.72136857085291,ENSG00000225582,
UDN121217,novelGene_ENSG00000228470_AS,2.36105693135794,ENSG00000228470,-0.529716479584905
UDN121217,novelGene_ENSG00000230161_AS,3.17159993515371,ENSG00000230161,
UDN121217,novelGene_ENSG00000231401_AS,2.95207132551873,ENSG00000231401,
UDN121217,novelGene_ENSG00000232537_AS,3.65631117616395,ENSG00000232537,-0.179605302026775
UDN121217,novelGene_ENSG00000234426_AS,2.6218981331538,ENSG00000234426,-0.32104550248019
UDN121217,novelGene_ENSG00000236064_AS,2.82988367221352,ENSG00000236064,
UDN121217,novelGene_ENSG00000236431_AS,2.13001345113244,ENSG00000236431,
UDN121217,novelGene_ENSG00000236451_AS,3.03034947738532,ENSG00000236451,
UDN121217,novelGene_ENSG00000236531_AS,3.51503865757573,ENSG00000236531,
UDN121217,novelGene_ENSG00000237076_AS,2.64165867204213,ENSG00000237076,
UDN121217,novelGene_ENSG00000242828_AS,4.75763219029068,ENSG00000242828,-0.393423116942329
UDN121217,novelGene_ENSG00000249881_AS,3.14954072934125,ENSG00000249881,
UDN121217,novelGene_ENSG00000250068_AS,2.08111644135545,ENSG00000250068,
UDN121217,novelGene_ENSG00000250390_AS,2.13085171014573,ENSG00000250390,
UDN121217,novelGene_ENSG00000251309_AS,3.03034947738532,ENSG00000251309,
UDN121217,novelGene_ENSG00000252690_AS,4.17910516762816,ENSG00000252690,-0.301473845027231
UDN121217,novelGene_ENSG00000253376_AS,2.74732123430589,ENSG00000253376,-0.579197854837988
UDN121217,novelGene_ENSG00000253432_AS,3.65631117616395,ENSG00000253432,
UDN121217,novelGene_ENSG00000253636_AS,2.63773748739523,ENSG00000253636,2.56517135184475
UDN121217,novelGene_ENSG00000254278_AS,3.14954072934125,ENSG00000254278,3.81255541306249
UDN121217,novelGene_ENSG00000254973_AS,2.38422379220469,ENSG00000254973,
UDN121217,novelGene_ENSG00000255321_AS,3.19665441362334,ENSG00000255321,
UDN121217,novelGene_ENSG00000256075_AS,3.07642664069525,ENSG00000256075,
UDN121217,novelGene_ENSG00000257060_AS,2.23464404324979,ENSG00000257060,-0.179605302026775
UDN121217,novelGene_ENSG00000257746_AS,2.38704488139714,ENSG00000257746,-0.179605302026775
UDN121217,novelGene_ENSG00000260922_AS,2.13180169937229,ENSG00000260922,
UDN121217,novelGene_ENSG00000260954_AS_novelGene_ENSG00000280327_AS,3.65631117616395,ENSG00000260954,-0.257336552495701
UDN121217,novelGene_ENSG00000261131_AS_novelGene_VPS35_AS,2.83348965928681,ENSG00000261131,-0.462661702535237
UDN121217,novelGene_ENSG00000261357_AS,4.75763219029068,ENSG00000261357,
UDN121217,novelGene_ENSG00000261789_AS,3.65631117616395,ENSG00000261789,
UDN121217,novelGene_ENSG00000261800_AS,2.66134846150847,ENSG00000261800,
UDN121217,novelGene_ENSG00000261888_AS,3.74311020405854,ENSG00000261888,0.667039032785307
UDN121217,novelGene_ENSG00000264083_AS,3.41463175083863,ENSG00000264083,-0.179605302026775
UDN121217,novelGene_ENSG00000266601_AS,2.8651730703542,ENSG00000266601,1.47101725585528
UDN121217,novelGene_ENSG00000266844_AS,5.38815906080325,ENSG00000266844,-0.31987554602064
UDN121217,novelGene_ENSG00000267044_AS,2.90104792907714,ENSG00000267044,
UDN121217,novelGene_ENSG00000267393_AS,3.80310330623329,ENSG00000267393,
UDN121217,novelGene_ENSG00000268056_AS,2.48924748138198,ENSG00000268056,5.38815906080325
UDN121217,novelGene_ENSG00000272506_AS_novelGene_JAK1_AS,2.48654319500403,ENSG00000272506,-0.179605302026775
UDN121217,novelGene_ENSG00000273550_AS,3.65631117616395,ENSG00000273550,
UDN121217,novelGene_ENSG00000275139_AS,5.38815906080325,ENSG00000275139,-0.255472166216924
UDN121217,novelGene_ENSG00000279256_AS,3.33181502768589,ENSG00000279256,
UDN121217,novelGene_ENSG00000279555_AS,3.65631117616395,ENSG00000279555,-0.179605302026775
UDN121217,novelGene_ENSG00000283752_AS,2.17597964016749,ENSG00000283752,
UDN121217,novelGene_ENSG00000285091_AS,2.57289973525123,ENSG00000285091,-0.428161661982388
UDN121217,novelGene_ENSG00000285605_AS,3.65631117616395,ENSG00000285605,
UDN121217,novelGene_ENSG00000285724_AS,2.45761644740506,ENSG00000285724,-0.179605302026775
UDN121217,novelGene_ENSG00000285851_AS,2.47045923283162,ENSG00000285851,-0.573206802544907
UDN121217,novelGene_ENSG00000285902_AS,2.95207132551873,ENSG00000285902,
UDN121217,novelGene_ENSG00000286134_AS,4.51826051411715,ENSG00000286134,0.735636751034748
UDN121217,novelGene_ENSG00000286239_AS_novelGene_WDFY1_AS,5.38815906080325,ENSG00000286239,-0.902912235094118
UDN121217,novelGene_ENSG00000286470_AS,2.24276188277662,ENSG00000286470,
UDN121217,novelGene_ENSG00000286627_AS,4.12970682708269,ENSG00000286627,
UDN121217,novelGene_ENSG00000287225_AS,3.74513416052587,ENSG00000287225,2.71259670277224
UDN121217,novelGene_ENSG00000288520_AS_novelGene_IPCEF1_AS,2.50966357465144,ENSG00000288520,-0.258147574891713
UDN121217,novelGene_ENSG00000288545_AS,2.52006781177005,ENSG00000288545,-0.646708158479465
UDN121217,novelGene_ENSG00000289249_AS,4.08071759699754,ENSG00000289249,
UDN121217,novelGene_ENSG00000289359_AS,3.65631117616395,ENSG00000289359,
UDN121217,novelGene_ENSG00000290438_AS,3.65631117616395,ENSG00000290438,
UDN121217,novelGene_ENSG00000290711_AS,3.65631117616395,ENSG00000290711,
UDN121217,novelGene_ENSG00000290789_AS_novelGene_H2AC10P_AS_novelGene_H3C8_AS,2.9557508510029,ENSG00000290789,
UDN121217,novelGene_ENSG00000291219_AS_novelGene_EXOSC6_AS_novelGene_SMG1P7_AS,3.03034947738532,ENSG00000291219,-0.592361266348301
UDN121217,novelGene_EPS8L2_AS_novelGene_TMEM80_AS,2.5647182228596,EPS8L2,0.0991004120976833
UDN121217,novelGene_ERAL1_AS,2.72136857085291,ERAL1,0.58668908623612
UDN121217,novelGene_ETS2-AS1_AS,3.65631117616395,novelGene_ETS2,
UDN121217,novelGene_EXOC6_AS,3.03034947738532,EXOC6,1.99258151897383
UDN121217,novelGene_EYA4_AS,2.98255505723311,EYA4,-0.44512977972558
UDN121217,novelGene_F2_AS,2.70648041103096,F2,
UDN121217,novelGene_FABP12_AS,3.03034947738532,FABP12,
UDN121217,novelGene_FAM168B_AS,2.09764057007395,FAM168B,-0.66556819419618
UDN121217,novelGene_FAM50A_AS,3.65631117616395,FAM50A,1.02715271586463
UDN121217,novelGene_FETUB_AS,2.58899117043933,FETUB,
UDN121217,novelGene_FGR_AS,2.98255505723311,FGR,0.224606073774896
UDN121217,novelGene_GALM_AS,2.33915265390174,GALM,1.11914178867931
UDN121217,novelGene_GATM_AS,3.47921272448086,GATM,-0.275021690590576
UDN121217,novelGene_GEMIN7-AS1_AS_novelGene_ZNF296_AS,2.79691812287905,novelGene_GEMIN7,
UDN121217,novelGene_GK5_AS,2.70289746856941,GK5,-0.720114161112131
UDN121217,novelGene_GOLGA1_AS,3.53354661191413,GOLGA1,-0.4626076937396
UDN121217,novelGene_GRHL3_AS,2.06647095275891,GRHL3,1.76417785131512
UDN121217,novelGene_GRID2_AS,4.13295726298691,GRID2,-0.257109973093747
UDN121217,novelGene_GSG1L_AS,2.72136857085291,GSG1L,-0.179605302026775
UDN121217,novelGene_HAVCR2_AS,2.12289467065279,HAVCR2,-0.391012590580452
UDN121217,novelGene_HMMR_AS,2.95207132551873,HMMR,-0.532910183801452
UDN121217,novelGene_HNRNPA1P76_AS,2.58513590501412,HNRNPA1P76,
UDN121217,novelGene_HNRNPD-DT_AS,2.01450964260295,HNRNPD-DT,0.628399624667197
UDN121217,novelGene_HNRNPKP5_AS,4.34134298517365,HNRNPKP5,
UDN121217,novelGene_IFIT5_AS,3.1275747793038,IFIT5,-0.664538624016876
UDN121217,novelGene_IMMT_AS,4.26348335412109,IMMT,-1.13783351457931
UDN121217,novelGene_IMPDH1_AS,3.1744261815665,IMPDH1,-0.338159021498855
UDN121217,novelGene_IQCA1L_AS,2.66373431390531,IQCA1L,
UDN121217,novelGene_IQCH_AS,3.85467459314605,IQCH,-0.0059784194244029
UDN121217,novelGene_ITGA1_AS,3.22163253888444,ITGA1,-0.781198132183569
UDN121217,novelGene_KCNA7_AS,2.68705779437344,KCNA7,1.16647410442896
UDN121217,novelGene_KCNH6_AS,3.03034947738532,KCNH6,2.38152430434546
UDN121217,novelGene_KLHL1_AS,3.65631117616395,KLHL1,-0.179605302026775
UDN121217,novelGene_KRBOX5_AS,3.22163253888444,KRBOX5,0.948495260334698
UDN121217,novelGene_LGALS9_AS,3.32198682662686,LGALS9,-0.422963734240198
UDN121217,novelGene_LINC00871_AS,3.65631117616395,LINC00871,
UDN121217,novelGene_LINC01013_AS,4.17910516762816,LINC01013,0.572955038183874
UDN121217,novelGene_LINC01098_AS,3.65631117616395,LINC01098,
UDN121217,novelGene_LINC01189_AS,3.16609045393706,LINC01189,
UDN121217,novelGene_LINC01234_AS,3.65631117616395,LINC01234,1.52590313083875
UDN121217,novelGene_LINC01271_AS,2.95599534756819,LINC01271,-0.994719165978568
UDN121217,novelGene_LINC01506_AS,3.65631117616395,LINC01506,
UDN121217,novelGene_LINC01768_AS,2.58868048641317,LINC01768,-0.179605302026775
UDN121217,novelGene_LINC02055_AS,3.73259941083304,LINC02055,-0.440435301002683
UDN121217,novelGene_LINC02256_AS,2.5111991551052,LINC02256,0.22036821908135
UDN121217,novelGene_LINC02388_AS,2.40889797732906,LINC02388,0.624624733822097
UDN121217,novelGene_LINC02421_AS,4.33855247504149,LINC02421,-0.179605302026775
UDN121217,novelGene_LINC02465_AS,3.44067073591277,LINC02465,-0.179605302026775
UDN121217,novelGene_LINC02616_AS,3.65631117616395,LINC02616,-0.179605302026775
UDN121217,novelGene_LRBA_AS,3.70473479392808,LRBA,-0.245388972459831
UDN121217,novelGene_LRIG2-DT_AS,2.51935226969068,LRIG2-DT,0.333759277532324
UDN121217,novelGene_LSM5_AS,3.65631117616395,LSM5,0.817096066552638
UDN121217,novelGene_LY6G6C_AS,3.21422676068571,LY6G6C,2.25213053909039
UDN121217,novelGene_MALRD1_AS,4.08681503664006,MALRD1,-0.123865806203387
UDN121217,novelGene_MANBA_AS,2.75120280701327,MANBA,-0.622400411411328
UDN121217,novelGene_MAP3K9_AS,3.65631117616395,MAP3K9,-0.320499640534261
UDN121217,novelGene_MAPK9_AS,2.37999672461873,MAPK9,-1.1344040548123
UDN121217,novelGene_MCOLN2_AS,3.03034947738532,MCOLN2,-0.880289883248653
UDN121217,novelGene_ME1_AS,4.33855247504149,ME1,-0.487554092193114
UDN121217,novelGene_METTL13_AS,3.22163253888444,METTL13,-0.610541816295087
UDN121217,novelGene_MGAM2_AS,2.0563132001834,MGAM2,-0.179605302026775
UDN121217,novelGene_MINDY4_AS,3.03034947738532,MINDY4,-0.0284011486842274
UDN121217,novelGene_MIR3663HG_AS,4.48668661435894,MIR3663HG,
UDN121217,novelGene_MIR4458HG_AS,2.19162469095115,MIR4458HG,-0.134896287455784
UDN121217,novelGene_MIR548XHG_AS,2.51928624139183,MIR548XHG,
UDN121217,novelGene_MOV10L1_AS,4.28716500202168,MOV10L1,-0.473369480689038
UDN121217,novelGene_MUC19_AS,2.60689518141007,MUC19,-0.321289745628571
UDN121217,novelGene_N4BP2_AS,2.98116984708935,N4BP2,-1.50817256882328
UDN121217,novelGene_NANOGP4_AS,2.12994850655043,NANOGP4,
UDN121217,novelGene_NARS2_AS,3.34550894699917,NARS2,-1.96396159045614
UDN121217,novelGene_NDRG4_AS,2.24265593158727,NDRG4,-0.889089474014408
UDN121217,novelGene_NDUFB10P2_AS,2.67393917612703,NDUFB10P2,
UDN121217,novelGene_NECAB2_AS,3.01263272764508,NECAB2,-0.759650023342153
UDN121217,novelGene_NEK2P1_AS,3.65631117616395,NEK2P1,
UDN121217,novelGene_NEK5_AS,3.06555068840082,NEK5,0.51397108743727
UDN121217,novelGene_NOB1_AS,2.73819447240854,NOB1,-0.397179544448009
UDN121217,novelGene_NUGGC_AS,2.12994850655043,NUGGC,2.42978474302406
UDN121217,novelGene_ODAD1_AS,3.03034947738532,ODAD1,-0.425242179436425
UDN121217,novelGene_OGFOD1_AS,3.83059272897375,OGFOD1,-1.20615642836043
UDN121217,novelGene_ORC2_AS,4.87364056077676,ORC2,-0.909804775447997
UDN121217,novelGene_PAK1_AS,2.3802511525228,PAK1,-0.881429834581244
UDN121217,novelGene_PARD6B_AS,2.60225726099666,PARD6B,-0.474172351738846
UDN121217,novelGene_PCSK2_AS,4.39321661641004,PCSK2,-0.277006067402326
UDN121217,novelGene_PDE4DIPP4_AS,3.65631117616395,PDE4DIPP4,
UDN121217,novelGene_PEX1_AS,4.6029824129138,PEX1,-1.42086978443179
UDN121217,novelGene_PGAM1P11_AS,3.65631117616395,PGAM1P11,-0.31735486635174
UDN121217,novelGene_PJVK_AS,4.37750913832501,PJVK,-1.42275770075001
UDN121217,novelGene_PLXDC1_AS,3.2921954395254,PLXDC1,-0.544329740672858
UDN121217,novelGene_PPP1R15B_AS,2.49586894156478,PPP1R15B,-0.795965800883977
UDN121217,novelGene_PPP1R3B-DT_AS,2.57289973525123,PPP1R3B-DT,-0.491761455143909
UDN121217,novelGene_PRXL2A_AS,3.03034947738532,PRXL2A,-0.634421282948909
UDN121217,novelGene_PSMA7_AS,3.89080677149378,PSMA7,0.993569112995831
UDN121217,novelGene_PSMC2_AS,2.17695086308762,PSMC2,0.234182850759001
UDN121217,novelGene_PZP_AS,2.01450964260295,PZP,-0.179605302026775
UDN121217,novelGene_RAB40B_AS,2.26040188844482,RAB40B,1.18387174103026
UDN121217,novelGene_RDH10-AS1_AS,3.15960239926496,novelGene_RDH10,
UDN121217,novelGene_RDM1P3_AS,3.14424724565387,RDM1P3,
UDN121217,novelGene_RHPN2P1_AS,3.43351753934481,RHPN2P1,-0.179605302026775
UDN121217,novelGene_RN7SL57P_AS,3.65631117616395,RN7SL57P,
UDN121217,novelGene_RNF144A_AS,2.57013678790814,RNF144A,-0.733990960861365
UDN121217,novelGene_RPGRIP1_AS,3.1275747793038,RPGRIP1,-0.399816269797243
UDN121217,novelGene_RPL6_AS,3.16543359582183,RPL6,1.17251684761329
UDN121217,novelGene_RPUSD3_AS,3.33086508833192,RPUSD3,0.789983225967126
UDN121217,novelGene_RYR1_AS,3.03034947738532,RYR1,3.79851794975978
UDN121217,novelGene_SCAND3_AS,3.14062074123636,SCAND3,-0.663257890648853
UDN121217,novelGene_SCEL_AS,2.57013678790814,SCEL,-0.427604286782362
UDN121217,novelGene_SCML2_AS,2.67236210716134,SCML2,-0.899179741161549
UDN121217,novelGene_SCPEP1_AS,3.1744261815665,SCPEP1,-0.453256161084858
UDN121217,novelGene_SGO1-AS1_AS,2.88587710947654,novelGene_SGO1,
UDN121217,novelGene_SHC3_AS,2.24063116885807,SHC3,-0.509652033445129
UDN121217,novelGene_SHISA6_AS,3.65631117616395,SHISA6,-0.254484358206413
UDN121217,novelGene_SKAP1_AS,3.30544507857922,SKAP1,-0.301845762083209
UDN121217,novelGene_SLC16A10_AS,2.57013678790814,SLC16A10,-0.310289070083553
UDN121217,novelGene_SLC24A3-AS1_AS,2.95207132551873,novelGene_SLC24A3,
UDN121217,novelGene_SLC25A14_AS,3.65631117616395,SLC25A14,0.896178317954502
UDN121217,novelGene_SLC52A1_AS,3.65631117616395,SLC52A1,0.0481670385574901
UDN121217,novelGene_SLC5A1_AS,2.10027534432299,SLC5A1,-0.179605302026775
UDN121217,novelGene_SLFNL1-AS1_AS,3.0777444415929,novelGene_SLFNL1,
UDN121217,novelGene_SNORC_AS,2.98255505723311,SNORC,2.34676730256679
UDN121217,novelGene_SPDYE18_AS,2.27965764169086,SPDYE18,0.528340808061436
UDN121217,novelGene_SRP14P3_AS,3.14424724565387,SRP14P3,-0.308526088880617
UDN121217,novelGene_SSB_AS,3.65631117616395,SSB,-1.181357593727
UDN121217,novelGene_STK31_AS,2.9557508510029,STK31,3.69895533150787
UDN121217,novelGene_SYT2_AS,2.72136857085291,SYT2,-0.179605302026775
UDN121217,novelGene_TACC2_AS,2.14497568098419,TACC2,-1.84265141975969
UDN121217,novelGene_TAFA4_AS,2.12994850655043,TAFA4,-0.257737506799048
UDN121217,novelGene_TBCEL-TECTA_AS_novelGene_TBCEL_AS,3.65631117616395,TBCEL-TECTA,0.107157977319415
UDN121217,novelGene_TESMIN_AS,2.4116653703669,TESMIN,-0.689080160550816
UDN121217,novelGene_TEX41_AS,4.21268208026722,TEX41,-0.196219967834823
UDN121217,novelGene_TEX56P_AS,3.21915515421431,TEX56P,
UDN121217,novelGene_TLCD2_AS,4.28689599757826,TLCD2,0.63718062672642
UDN121217,novelGene_TMBIM7P_AS,3.66185409123922,TMBIM7P,-0.321608991834476
UDN121217,novelGene_TMEM150C_AS,2.21664606545996,TMEM150C,-0.461532629077087
UDN121217,novelGene_TMEM235_AS,3.65631117616395,TMEM235,
UDN121217,novelGene_TMEM72-AS1_AS,3.65631117616395,novelGene_TMEM72,
UDN121217,novelGene_TMPRSS2_AS,3.86454697559812,TMPRSS2,-0.291594654325816
UDN121217,novelGene_TNNT1_AS,3.65631117616395,TNNT1,0.311352350694306
UDN121217,novelGene_TPD52_AS,2.95207132551873,TPD52,-0.564995743062078
UDN121217,novelGene_TRBV4-2_AS,2.95207132551873,TRBV4-2,
UDN121217,novelGene_TRDN_AS,2.12994850655043,TRDN,-0.476570677303795
UDN121217,novelGene_UBA52P9_AS,2.22290690659067,UBA52P9,
UDN121217,novelGene_UBTD2P1_AS,3.65631117616395,UBTD2P1,
UDN121217,novelGene_UBXN8_AS,2.08325427604762,UBXN8,-0.972839497461727
UDN121217,novelGene_UNC5D_AS,3.42937360944089,UNC5D,-0.257721269509481
UDN121217,novelGene_UROS_AS,2.69079627663903,UROS,1.62915296084085
UDN121217,novelGene_USF2_AS,2.10383841244714,USF2,-0.278632326414333
UDN121217,novelGene_VWA3A_AS,3.65631117616395,VWA3A,-0.701671476121423
UDN121217,novelGene_WDR11-DT_AS,3.17159993515371,WDR11-DT,1.65132539540159
UDN121217,novelGene_WDR72_AS,3.65631117616395,WDR72,-0.179605302026775
UDN121217,novelGene_XCL2_AS,2.59528434232897,XCL2,-0.258194117387621
UDN121217,novelGene_YPEL1_AS,3.65631117616395,YPEL1,-0.976128609814432
UDN121217,novelGene_ZC3H12D_AS,3.14424724565387,ZC3H12D,-0.469065713776602
UDN121217,novelGene_ZFYVE27_AS,2.51935226969068,ZFYVE27,-0.0244318510244173
UDN121217,novelGene_ZNF276_AS,2.23403432223789,ZNF276,-0.284626587114319
UDN121217,novelGene_ZNF385D_AS,3.81555793648833,ZNF385D,1.65332986622066
UDN121217,novelGene_ZSCAN4_AS,5.38815906080325,ZSCAN4,-0.179605302026775
UDN121217,novelGene_ACSS3_AS,3.12892857688933,ACSS3,-0.547802614862641
UDN121217,novelGene_AIDA_AS,2.76913602274665,AIDA,-1.02877325988455
UDN121217,novelGene_ARMCX5-GPRASP2_AS_novelGene_GPRASP3_AS,2.53048906133362,ARMCX5-GPRASP2,-0.700398131918907
UDN121217,novelGene_ASAP2_AS,3.48557544637774,ASAP2,-0.339215511935569
UDN121217,novelGene_ATG10_AS,3.36152107536339,ATG10,1.3451506368681
UDN121217,novelGene_CAMK2N1_AS,3.33631261505531,CAMK2N1,-0.115719016388411
UDN121217,novelGene_CARD14_AS,3.17410874394808,CARD14,-0.326217979185488
UDN121217,novelGene_CKMT2_AS,2.07797973480939,CKMT2,-0.921228122562774
UDN121217,novelGene_COA8_AS_novelGene_ENSG00000256500_AS,3.33631261505531,COA8,0.441655948465322
UDN121217,novelGene_DUSP19_AS,4.00002021853578,DUSP19,-0.868943219413896
UDN121217,novelGene_E2F7_AS,2.98517001101282,E2F7,-0.641283532557871
UDN121217,novelGene_EMB_AS,3.44614930169135,EMB,0.0590411728848016
UDN121217,novelGene_ENSG00000223716_AS,3.35302119167069,ENSG00000223716,
UDN121217,novelGene_ENSG00000225421_AS,3.33839350805863,ENSG00000225421,
UDN121217,novelGene_ENSG00000227307_AS,3.3889395833996,ENSG00000227307,
UDN121217,novelGene_ENSG00000228539_AS,3.4190001198449,ENSG00000228539,
UDN121217,novelGene_ENSG00000233358_AS,2.56556523735547,ENSG00000233358,-0.179605302026775
UDN121217,novelGene_ENSG00000250237_AS,5.38815906080325,ENSG00000250237,
UDN121217,novelGene_ENSG00000254688_AS,3.4354067367163,ENSG00000254688,2.57388512751064
UDN121217,novelGene_ENSG00000267503_AS,3.74756757511026,ENSG00000267503,
UDN121217,novelGene_ENSG00000279631_AS,2.30150735698966,ENSG00000279631,-1.0020982141944
